ID,Age,Salary,Employment Type,Join Date,Complex Info,CI_Part1,CI_Part2,CI_Part3,Comments,Address,Street,City,Country
8145,38.0,62078.6,Freelance,2023-12-13 22:34:08.773899,5-CB-950,5,CB,950,Average,"3120 Main St, Florida, USA",3120 Main St,Florida,USA
8146,61.0,49453.29,Full-time,2023-04-06 22:34:08.773902,5-EE-849,5,EE,849,,"2457 Main St, USA",2457 Main St,USA,
8147,67.0,41195.44,Part-time,2023-12-31 00:00:00.000000,1-BA-205,1,BA,205,Average,"4105 Main St, New York, USA",4105 Main St,New York,USA
8148,47.0,54979.46,Full-time,2024-02-04 22:34:08.773911,1-DB-218,1,DB,218,Good,"4647 Main St, Texas, Australia",4647 Main St,Texas,
8149,56.0,57651.48,Part-time,2024-02-04 22:34:08.773914,4-AB-357,4,AB,357,Average,"923 Main St, Florida, Australia",923 Main St,Florida,
8150,43.0,41411.21,Freelance,2023-12-31 22:34:08.773919,5-CE-368,5,CE,368,Average,"5130 Main St, Illinois, Australia",5130 Main St,Illinois,
8151,41.0,52495.08,Part-time,2023-08-12 22:34:08.773923,2-AB-349,2,AB,349,Average,"1274 Main St, Texas, Australia",1274 Main St,Texas,
8152,40.0,68543.07,Part-time,2023-04-27 22:34:08.773927,5-AC-167,5,AC,167,,"9150 Main St, Illinois, United Kingdom",9150 Main St,Illinois,UK
8153,43.0,81049.22,Freelance,2023-05-25 22:34:08.773931,5-EC-896,5,EC,896,Good,"2167 Main St, Texas, USA",2167 Main St,Texas,USA
8154,26.0,49936.97,Full-time,2023-03-05 22:34:08.773935,5-CD-765,5,CD,765,,"751 Main St, Texas, Australia",751 Main St,Texas,
8155,18.0,77941.4,Contract,2023-03-22 22:34:08.773939,4-BC-264,4,BC,264,Poor,"3779 Main St, Florida, USA",3779 Main St,Florida,USA
8156,43.0,40559.39,Contract,2023-12-25 22:34:08.773943,5-DD-279,5,DD,279,Good,"985 Main St, Texas, Australia",985 Main St,Texas,
8157,43.0,49936.97,Part-time,2023-09-01 22:34:08.773947,5-CE-326,5,CE,326,Average,"587 Main St, California, United Kingdom",587 Main St,California,UK
8158,55.0,70077.79,Part-time,2023-09-18 22:34:08.773951,3-CD-341,3,CD,341,Average,"9547 Main St, Illinois, United Kingdom",9547 Main St,Illinois,UK
8159,61.0,36555.0,Freelance,2024-01-03 22:34:08.773955,2-BE-980,2,BE,980,Average,"1237 Main St, Illinois, Australia",1237 Main St,Illinois,
8160,39.0,42716.15,Full-time,2023-02-27 22:34:08.773959,5-CB-752,5,CB,752,Poor,"5856 Main St, New York, Canada",5856 Main St,New York,Canada
8161,61.0,76068.57,Contract,2023-09-28 22:34:08.773963,5-BC-640,5,BC,640,Poor,"8941 Main St, Texas, Australia",8941 Main St,Texas,
8162,27.0,35373.52,Contract,2023-06-07 22:34:08.773967,2-AC-163,2,AC,163,Average,"3875 Main St, Florida, USA",3875 Main St,Florida,USA
8163,23.0,29883.05,Freelance,2023-12-31 00:00:00.000000,5-AD-227,5,AD,227,Average,"7685 Main St, Florida, USA",7685 Main St,Florida,USA
8164,34.0,72919.72,Freelance,2023-02-18 22:34:08.773975,5-CB-782,5,CB,782,Poor,"3671 Main St, California, USA",3671 Main St,California,USA
8165,68.0,67951.45,Contract,2023-09-07 22:34:08.773979,1-DD-405,1,DD,405,,"4156 Main St, Texas, USA",4156 Main St,Texas,USA
8166,67.0,56481.8,Full-time,2024-01-09 22:34:08.773982,1-BD-369,1,BD,369,Good,"7687 Main St, Texas, Australia",7687 Main St,Texas,
8167,55.0,49314.34,Full-time,2023-12-31 22:34:08.773987,4-BB-183,4,BB,183,Good,"5042 Main St, Illinois, USA",5042 Main St,Illinois,USA
8168,41.0,43422.13,Full-time,2023-06-17 22:34:08.773990,3-CE-610,3,CE,610,Poor,"4124 Main St, Texas, Australia",4124 Main St,Texas,
8169,68.0,54229.23,Part-time,2023-12-31 00:00:00.000000,4-AC-582,4,AC,582,Poor,"2439 Main St, New York, USA",2439 Main St,New York,USA
8170,27.0,73697.1,Full-time,2023-06-14 22:34:08.774001,3-BC-305,3,BC,305,,"1251 Main St, Illinois, USA",1251 Main St,Illinois,USA
8171,25.0,53578.49,Part-time,2023-12-10 22:34:08.774005,1-AB-347,1,AB,347,Average,"870 Main St, Texas, Australia",870 Main St,Texas,
8172,38.0,82504.39,Part-time,2024-02-10 22:34:08.774009,1-CD-802,1,CD,802,Poor,"7871 Main St, New York, Canada",7871 Main St,New York,Canada
8173,23.0,36530.87,Freelance,2024-01-06 22:34:08.774013,1-EC-117,1,EC,117,,"8983 Main St, Illinois, USA",8983 Main St,Illinois,USA
8174,38.0,49704.79,Part-time,2023-10-22 22:34:08.774017,3-AA-170,3,AA,170,Poor,"1918 Main St, California, Australia",1918 Main St,California,
8175,56.0,44404.12,Part-time,2024-02-08 22:34:08.774021,1-BD-286,1,BD,286,Average,"1918 Main St, New York, United Kingdom",1918 Main St,New York,UK
8176,41.0,49936.97,Freelance,2023-11-18 22:34:08.774025,4-DC-861,4,DC,861,Poor,"8729 Main St, New York, USA",8729 Main St,New York,USA
8177,50.0,49936.97,Full-time,2023-10-20 22:34:08.774028,4-BD-662,4,BD,662,Average,"7619 Main St, New York, USA",7619 Main St,New York,USA
8178,35.0,56259.94,Full-time,2023-09-04 22:34:08.774032,3-CB-286,3,CB,286,,"3859 Main St, Texas, USA",3859 Main St,Texas,USA
8179,45.0,57863.45,Contract,2023-10-28 22:34:08.774036,4-EC-854,4,EC,854,Good,"9182 Main St, Illinois, Australia",9182 Main St,Illinois,
8180,69.0,82556.78,Contract,2023-12-31 00:00:00.000000,5-BA-963,5,BA,963,,"4777 Main St, California, Australia",4777 Main St,California,
8181,49.0,56967.01,Part-time,2023-06-11 22:34:08.774044,4-BC-313,4,BC,313,Good,"6780 Main St, New York, USA",6780 Main St,New York,USA
8182,29.0,67252.05,Contract,2023-09-04 22:34:08.774048,4-DC-898,4,DC,898,,"2228 Main St, California, United Kingdom",2228 Main St,California,UK
8183,65.0,50991.41,Freelance,2023-11-10 22:34:08.774052,4-DB-519,4,DB,519,Good,"5689 Main St, Illinois, USA",5689 Main St,Illinois,USA
8184,59.0,75170.83,Contract,2023-12-25 22:34:08.774055,2-CE-726,2,CE,726,,"4466 Main St, New York, USA",4466 Main St,New York,USA
8185,44.0,85976.74,Contract,2023-05-12 22:34:08.774058,3-CB-810,3,CB,810,Average,"378 Main St, New York",378 Main St,New York,
8186,27.0,57966.28,Part-time,2023-03-10 22:34:08.774062,2-DD-686,2,DD,686,Good,"8174 Main St, California, United Kingdom",8174 Main St,California,UK
8187,63.0,35110.11,Freelance,2023-03-01 22:34:08.774065,5-BB-380,5,BB,380,Good,"5531 Main St, Florida, Canada",5531 Main St,Florida,Canada
8188,69.0,41767.92,Contract,2023-02-18 22:34:08.774069,1-CD-806,1,CD,806,Average,"6909 Main St, California, Australia",6909 Main St,California,
8189,59.0,54229.01,Full-time,2024-02-07 22:34:08.774073,5-CC-740,5,CC,740,Average,"9721 Main St, New York, USA",9721 Main St,New York,USA
8190,49.0,56847.47,Freelance,2023-12-31 00:00:00.000000,5-AD-444,5,AD,444,Good,"2599 Main St, New York, Australia",2599 Main St,New York,
8191,43.0,60476.38,Freelance,2023-05-17 22:34:08.774081,5-CB-450,5,CB,450,Good,"8356 Main St, Illinois, USA",8356 Main St,Illinois,USA
8192,43.0,56902.97,Part-time,2023-11-03 22:34:08.774085,4-CE-252,4,CE,252,Good,"4960 Main St, Texas, USA",4960 Main St,Texas,USA
8193,42.0,50104.77,Freelance,2023-12-31 00:00:00.000000,4-BD-351,4,BD,351,Poor,"2022 Main St, California, Australia",2022 Main St,California,
8194,28.0,40457.02,Freelance,2023-09-17 22:34:08.774093,2-CD-241,2,CD,241,,"2963 Main St, Florida, Canada",2963 Main St,Florida,Canada
8195,40.0,56017.07,Freelance,2023-03-19 22:34:08.774096,1-DA-113,1,DA,113,Average,"7118 Main St, New York, Australia",7118 Main St,New York,
8196,51.0,77824.81,Freelance,2023-05-13 22:34:08.774100,4-CA-491,4,CA,491,Average,"2547 Main St, Florida, Australia",2547 Main St,Florida,
8197,69.0,65298.93,Freelance,2023-03-06 22:34:08.774104,5-EA-575,5,EA,575,,"9483 Main St, Illinois, Australia",9483 Main St,Illinois,
8198,57.0,58020.56,Freelance,2023-12-31 00:00:00.000000,2-AD-972,2,AD,972,Average,"994 Main St, California, USA",994 Main St,California,USA
8199,40.0,65443.5,Freelance,2023-10-25 22:34:08.774112,1-BC-445,1,BC,445,Average,"3805 Main St, Texas, Australia",3805 Main St,Texas,
8200,46.0,44434.04,Full-time,2024-01-30 22:34:08.774116,1-DB-256,1,DB,256,Good,"4536 Main St, New York, Canada",4536 Main St,New York,Canada
8201,48.0,42376.02,Freelance,2023-04-17 22:34:08.774120,5-DE-941,5,DE,941,Average,"1213 Main St, Texas, Australia",1213 Main St,Texas,
8202,24.0,38783.22,Part-time,2023-12-21 22:34:08.774124,4-BE-647,4,BE,647,Poor,"3579 Main St, Illinois, Canada",3579 Main St,Illinois,Canada
8203,57.0,48120.7,Full-time,2023-02-25 22:34:08.774128,5-AB-100,5,AB,100,Poor,"2746 Main St, California, United Kingdom",2746 Main St,California,UK
8204,43.0,43669.91,Freelance,2023-07-16 22:34:08.774132,2-AA-927,2,AA,927,Good,"4369 Main St, Florida, Australia",4369 Main St,Florida,
8205,38.0,68124.12,Contract,2023-12-21 22:34:08.774135,4-EB-741,4,EB,741,Good,"7016 Main St, Texas, USA",7016 Main St,Texas,USA
8206,19.0,42870.15,Part-time,2023-10-25 22:34:08.774139,5-EE-498,5,EE,498,Average,"8794 Main St, California, Canada",8794 Main St,California,Canada
8207,35.0,37959.17,Full-time,2023-12-31 00:00:00.000000,5-EB-988,5,EB,988,Good,"8520 Main St, Florida, USA",8520 Main St,Florida,USA
8208,64.0,79138.66,Part-time,2023-11-17 22:34:08.774147,5-BD-453,5,BD,453,Good,"6845 Main St, Texas, USA",6845 Main St,Texas,USA
8209,50.0,43229.37,Full-time,2024-02-03 22:34:08.774151,4-CC-763,4,CC,763,,"5185 Main St, Texas, Canada",5185 Main St,Texas,Canada
8210,54.0,52302.93,Contract,2023-03-19 22:34:08.774155,2-AD-936,2,AD,936,Good,"9505 Main St, California, USA",9505 Main St,California,USA
8211,51.0,56769.84,Part-time,2023-07-11 22:34:08.774159,5-AB-767,5,AB,767,Poor,"6624 Main St, New York, USA",6624 Main St,New York,USA
8212,37.0,32949.6,Part-time,2023-12-29 22:34:08.774162,3-AD-900,3,AD,900,Average,"4232 Main St, Texas, Canada",4232 Main St,Texas,Canada
8213,52.0,49936.97,Full-time,2023-03-08 22:34:08.774166,2-DC-574,2,DC,574,Good,"113 Main St, Florida",113 Main St,Florida,
8214,68.0,59556.79,Full-time,2023-03-06 22:34:08.774170,2-DD-316,2,DD,316,,"8183 Main St, New York",8183 Main St,New York,
8215,67.0,73375.76,Contract,2024-02-09 22:34:08.774174,3-DD-877,3,DD,877,Average,"5266 Main St, Illinois, Canada",5266 Main St,Illinois,Canada
8216,35.0,39811.67,Freelance,2023-10-13 22:34:08.774178,5-AC-853,5,AC,853,Average,"9413 Main St, Texas, Australia",9413 Main St,Texas,
8217,63.0,51486.89,Full-time,2024-01-09 22:34:08.774182,2-ED-985,2,ED,985,Average,"7909 Main St, New York, Australia",7909 Main St,New York,
8218,41.0,50590.34,Full-time,2023-08-25 22:34:08.774186,4-CE-150,4,CE,150,,"940 Main St, Texas, United Kingdom",940 Main St,Texas,UK
8219,25.0,53958.33,Full-time,2023-11-27 22:34:08.774195,3-DD-553,3,DD,553,Poor,"2561 Main St, California, United Kingdom",2561 Main St,California,UK
8220,47.0,28180.78,Contract,2024-01-22 22:34:08.774200,3-AA-655,3,AA,655,,"2246 Main St, Texas, USA",2246 Main St,Texas,USA
8221,61.0,51662.55,Freelance,2023-04-25 22:34:08.774204,5-BA-521,5,BA,521,,"6846 Main St, Florida, USA",6846 Main St,Florida,USA
8222,27.0,28603.04,Freelance,2023-06-03 22:34:08.774208,2-AA-144,2,AA,144,Average,"504 Main St, Illinois, Canada",504 Main St,Illinois,Canada
8223,40.0,55375.01,Contract,2023-12-26 22:34:08.774212,4-BB-838,4,BB,838,,"8615 Main St, Illinois, Australia",8615 Main St,Illinois,
8224,69.0,18070.26,Freelance,2023-12-31 00:00:00.000000,5-CB-193,5,CB,193,Average,"2995 Main St, Illinois, USA",2995 Main St,Illinois,USA
8225,66.0,22226.2,Part-time,2023-11-27 22:34:08.774220,4-EB-916,4,EB,916,Good,"7656 Main St, Illinois, Canada",7656 Main St,Illinois,Canada
8226,28.0,62278.23,Contract,2023-09-22 22:34:08.774223,2-EB-924,2,EB,924,Good,"5236 Main St, New York, USA",5236 Main St,New York,USA
8227,19.0,41797.42,Full-time,2024-02-11 22:34:08.774227,1-CE-598,1,CE,598,,"9513 Main St, Texas, USA",9513 Main St,Texas,USA
8228,43.0,35182.13,Freelance,2023-02-17 22:34:08.774231,2-CB-507,2,CB,507,Poor,"2347 Main St, California, USA",2347 Main St,California,USA
8229,53.0,69062.68,Part-time,2023-03-22 22:34:08.774235,5-EB-216,5,EB,216,Average,"5030 Main St, Florida, Australia",5030 Main St,Florida,
8230,50.0,54914.39,Contract,2023-11-09 22:34:08.774239,2-CD-204,2,CD,204,,"8348 Main St, Florida, Canada",8348 Main St,Florida,Canada
8231,64.0,63081.35,Contract,2023-06-19 22:34:08.774243,4-AB-921,4,AB,921,,"9205 Main St, California, USA",9205 Main St,California,USA
8232,30.0,47506.37,Full-time,2023-12-15 22:34:08.774247,1-DA-415,1,DA,415,Poor,"8112 Main St, Texas, Canada",8112 Main St,Texas,Canada
8233,57.0,90194.43,Full-time,2024-02-04 22:34:08.774251,1-DA-760,1,DA,760,Average,"7433 Main St, Illinois, United Kingdom",7433 Main St,Illinois,UK
8234,42.0,40932.29,Contract,2023-03-05 22:34:08.774255,3-CE-589,3,CE,589,,"5923 Main St, Florida, Canada",5923 Main St,Florida,Canada
8235,21.0,76167.43,Part-time,2024-01-20 22:34:08.774259,4-BB-731,4,BB,731,Poor,"8720 Main St, California, Canada",8720 Main St,California,Canada
8236,59.0,49079.51,Full-time,2023-05-11 22:34:08.774263,3-AC-334,3,AC,334,Average,"2341 Main St, Florida, Australia",2341 Main St,Florida,
8237,36.0,25182.34,Contract,2023-09-05 22:34:08.774267,5-CD-387,5,CD,387,Good,"3595 Main St, Florida, USA",3595 Main St,Florida,USA
8238,35.0,57242.73,Contract,2023-09-22 22:34:08.774271,5-CE-615,5,CE,615,Poor,"1883 Main St, New York, Australia",1883 Main St,New York,
8239,54.0,54721.44,Full-time,2024-01-27 22:34:08.774275,3-CD-698,3,CD,698,,"9911 Main St, Texas, USA",9911 Main St,Texas,USA
8240,47.0,34230.17,Freelance,2023-09-09 22:34:08.774278,1-DE-761,1,DE,761,Good,"8676 Main St, Illinois, Canada",8676 Main St,Illinois,Canada
8241,36.0,36166.71,Part-time,2023-12-29 22:34:08.774282,3-CC-345,3,CC,345,Average,"2137 Main St, New York, United Kingdom",2137 Main St,New York,UK
8242,40.0,49629.54,Freelance,2024-01-21 22:34:08.774286,1-AD-809,1,AD,809,Poor,"7350 Main St, Florida, USA",7350 Main St,Florida,USA
8243,33.0,49936.97,Freelance,2023-05-08 22:34:08.774290,3-AC-403,3,AC,403,Good,"2543 Main St, Florida, USA",2543 Main St,Florida,USA
8244,18.0,12940.05,Part-time,2024-01-22 22:34:08.774294,4-EB-453,4,EB,453,Good,"709 Main St, Texas, United Kingdom",709 Main St,Texas,UK
8245,29.0,65796.82,Part-time,2023-04-27 22:34:08.774299,4-BE-136,4,BE,136,,"4519 Main St, Florida, Australia",4519 Main St,Florida,
8246,41.0,42582.53,Full-time,2023-08-25 22:34:08.774303,2-EB-660,2,EB,660,Good,"2144 Main St, Florida, Canada",2144 Main St,Florida,Canada
8247,51.0,30023.79,Full-time,2023-06-28 22:34:08.774307,1-AC-287,1,AC,287,,"2818 Main St, Texas, Canada",2818 Main St,Texas,Canada
8248,25.0,64116.0,Full-time,2023-05-13 22:34:08.774311,2-EB-857,2,EB,857,Average,"6056 Main St, California, Canada",6056 Main St,California,Canada
8249,35.0,49645.73,Part-time,2023-03-08 22:34:08.774315,2-BE-674,2,BE,674,,"9349 Main St, New York, Australia",9349 Main St,New York,
8250,43.0,68242.49,Freelance,2023-10-27 22:34:08.774329,1-CE-970,1,CE,970,Poor,"2481 Main St, California, United Kingdom",2481 Main St,California,UK
8251,22.0,56569.28,Part-time,2023-12-28 22:34:08.774334,1-DB-264,1,DB,264,Good,"7628 Main St, Florida, USA",7628 Main St,Florida,USA
8252,43.0,49977.28,Full-time,2023-10-05 22:34:08.774338,3-CC-607,3,CC,607,Average,"6368 Main St, Illinois, Australia",6368 Main St,Illinois,
8253,47.0,47709.05,Freelance,2023-08-12 22:34:08.774341,4-DE-231,4,DE,231,,"2926 Main St, New York, Canada",2926 Main St,New York,Canada
8254,43.0,57240.69,Full-time,2023-06-14 22:34:08.774345,4-AB-983,4,AB,983,,"5112 Main St, New York, United Kingdom",5112 Main St,New York,UK
8255,36.0,43797.03,Freelance,2023-12-19 22:34:08.774350,2-AD-559,2,AD,559,,"1122 Main St, Illinois, United Kingdom",1122 Main St,Illinois,UK
8256,46.0,37211.41,Full-time,2023-11-06 22:34:08.774357,1-CC-803,1,CC,803,Average,"7954 Main St, New York, Canada",7954 Main St,New York,Canada
8257,20.0,59148.64,Part-time,2023-12-31 00:00:00.000000,2-EA-676,2,EA,676,Average,"2713 Main St, New York, Australia",2713 Main St,New York,
8258,43.0,47832.68,Contract,2023-08-01 22:34:08.774366,2-AB-776,2,AB,776,Poor,"8159 Main St, New York, USA",8159 Main St,New York,USA
8259,57.0,50503.51,Contract,2023-11-10 22:34:08.774370,4-AD-528,4,AD,528,Average,"3303 Main St, Florida, Australia",3303 Main St,Florida,
8260,29.0,66340.7,Freelance,2023-08-22 22:34:08.774374,2-AB-618,2,AB,618,,"8137 Main St, Illinois, USA",8137 Main St,Illinois,USA
8261,19.0,48291.85,Part-time,2023-03-23 22:34:08.774378,3-EE-635,3,EE,635,Average,"2582 Main St, Illinois, USA",2582 Main St,Illinois,USA
8262,28.0,50225.51,Full-time,2023-12-31 00:00:00.000000,2-BD-199,2,BD,199,,"8675 Main St, California, USA",8675 Main St,California,USA
8263,61.0,41005.26,Freelance,2023-12-16 22:34:08.774386,4-BB-305,4,BB,305,Poor,"8772 Main St, New York, United Kingdom",8772 Main St,New York,UK
8264,45.0,56461.1,Freelance,2023-08-02 22:34:08.774390,5-AC-221,5,AC,221,Poor,"1656 Main St, New York, Canada",1656 Main St,New York,Canada
8265,35.0,55247.42,Full-time,2023-09-04 22:34:08.774394,3-BB-610,3,BB,610,,"5680 Main St, Florida, USA",5680 Main St,Florida,USA
8266,30.0,63511.63,Full-time,2023-10-27 22:34:08.774398,1-AC-191,1,AC,191,Average,"1034 Main St, Florida, United Kingdom",1034 Main St,Florida,UK
8267,54.0,41313.07,Full-time,2023-06-12 22:34:08.774402,1-DD-533,1,DD,533,Average,"3507 Main St, Illinois, Australia",3507 Main St,Illinois,
8268,39.0,43132.75,Part-time,2023-07-08 22:34:08.774406,4-AB-913,4,AB,913,Good,"6804 Main St, Florida, USA",6804 Main St,Florida,USA
8269,29.0,61882.06,Contract,2024-01-11 22:34:08.774410,1-EB-222,1,EB,222,Poor,"6827 Main St, California, Australia",6827 Main St,California,
8270,19.0,53783.2,Freelance,2024-01-02 22:34:08.774414,5-BD-587,5,BD,587,Poor,"5991 Main St, Texas, USA",5991 Main St,Texas,USA
8271,54.0,36406.73,Freelance,2023-03-01 22:34:08.774418,3-DC-454,3,DC,454,,"3853 Main St, New York, United Kingdom",3853 Main St,New York,UK
8272,24.0,69598.31,Contract,2023-10-27 22:34:08.774422,1-BC-757,1,BC,757,Good,"6352 Main St, Illinois, Canada",6352 Main St,Illinois,Canada
8273,43.0,24523.24,Freelance,2023-05-04 22:34:08.774426,4-BD-769,4,BD,769,Average,"9156 Main St, Florida, United Kingdom",9156 Main St,Florida,UK
8274,43.0,61764.27,Part-time,2024-01-05 22:34:08.774430,5-ED-149,5,ED,149,,"221 Main St, Illinois, USA",221 Main St,Illinois,USA
8275,41.0,31021.82,Full-time,2023-03-15 22:34:08.774434,3-BB-420,3,BB,420,Average,"6937 Main St, Florida, United Kingdom",6937 Main St,Florida,UK
8276,29.0,49936.97,Contract,2024-01-30 22:34:08.774438,5-AA-591,5,AA,591,Average,"4912 Main St, New York, United Kingdom",4912 Main St,New York,UK
8277,33.0,26831.0,Part-time,2023-12-31 00:00:00.000000,5-BA-799,5,BA,799,Average,"8796 Main St, Texas, Canada",8796 Main St,Texas,Canada
8278,40.0,67283.76,Full-time,2023-12-31 00:00:00.000000,5-AD-876,5,AD,876,Good,"7555 Main St, Texas, Australia",7555 Main St,Texas,
8279,57.0,48775.48,Contract,2023-12-31 00:00:00.000000,2-BE-118,2,BE,118,Poor,"5126 Main St, New York, USA",5126 Main St,New York,USA
8280,26.0,44500.96,Part-time,2023-08-21 22:34:08.774454,5-EE-456,5,EE,456,Poor,"1264 Main St, Texas, United Kingdom",1264 Main St,Texas,UK
8281,49.0,52780.95,Contract,2023-07-14 22:34:08.774458,5-AD-793,5,AD,793,Average,"1857 Main St, Texas, United Kingdom",1857 Main St,Texas,UK
8282,32.0,59478.51,Contract,2024-02-09 22:34:08.774462,2-DD-117,2,DD,117,Good,"3557 Main St, Illinois, Canada",3557 Main St,Illinois,Canada
8283,54.0,36433.99,Part-time,2023-11-12 22:34:08.774465,3-BE-636,3,BE,636,Average,"5666 Main St, California, Canada",5666 Main St,California,Canada
8284,30.0,37763.18,Freelance,2023-12-31 00:00:00.000000,1-AE-322,1,AE,322,Average,"5739 Main St, New York, USA",5739 Main St,New York,USA
8285,22.0,59744.07,Part-time,2023-12-31 00:00:00.000000,3-CA-861,3,CA,861,,"287 Main St, California, Canada",287 Main St,California,Canada
8286,28.0,24389.86,Contract,2023-04-12 22:34:08.774477,3-CE-307,3,CE,307,Good,"9597 Main St, Florida, Australia",9597 Main St,Florida,
8287,27.0,41236.56,Contract,2023-11-29 22:34:08.774482,2-AD-329,2,AD,329,Good,"3153 Main St, Florida, United Kingdom",3153 Main St,Florida,UK
8288,69.0,95610.3,Part-time,2023-05-14 22:34:08.774485,5-AB-722,5,AB,722,Poor,"948 Main St, Florida, USA",948 Main St,Florida,USA
8289,30.0,35479.81,Full-time,2023-07-18 22:34:08.774489,2-EC-966,2,EC,966,Poor,"1050 Main St, Texas, Canada",1050 Main St,Texas,Canada
8290,58.0,67217.04,Full-time,2024-01-09 22:34:08.774493,4-AE-181,4,AE,181,Average,"9285 Main St, California, United Kingdom",9285 Main St,California,UK
8291,63.0,41210.74,Full-time,2023-03-28 22:34:08.774497,3-BE-972,3,BE,972,,"398 Main St, Illinois, Canada",398 Main St,Illinois,Canada
8292,67.0,57635.68,Full-time,2023-08-11 22:34:08.774501,3-DD-989,3,DD,989,,"2639 Main St, New York, USA",2639 Main St,New York,USA
8293,32.0,59815.34,Part-time,2023-08-31 22:34:08.774505,4-DE-474,4,DE,474,,"6915 Main St, New York, Canada",6915 Main St,New York,Canada
8294,59.0,66934.35,Freelance,2023-12-07 22:34:08.774509,1-ED-910,1,ED,910,Average,"6606 Main St, Texas, Australia",6606 Main St,Texas,
8295,24.0,46996.19,Full-time,2023-12-12 22:34:08.774513,5-CB-259,5,CB,259,Poor,"6290 Main St, Illinois, USA",6290 Main St,Illinois,USA
8296,57.0,79833.27,Contract,2023-03-01 22:34:08.774517,5-AB-480,5,AB,480,Good,"4860 Main St, Florida, Australia",4860 Main St,Florida,
8297,45.0,41159.95,Full-time,2023-04-03 22:34:08.774522,5-ED-465,5,ED,465,Average,"4239 Main St, California, United Kingdom",4239 Main St,California,UK
